"","location","continent","date","people_fully_vaccinated","people_fully_vaccinated_per_hundred","new_cases","new_deaths","new_deaths_per_million"
"21766","Malawi","Africa",2021-12-27,673093,3.43,544,5,0.254
"21767","Malawi","Africa",2021-12-28,680558,3.46,584,6,0.305
"21768","Malawi","Africa",2021-12-29,687294,3.5,1103,7,0.356
"21769","Malawi","Africa",2021-12-31,705769,3.59,874,9,0.458
"21770","Malawi","Africa",2022-01-01,712743,3.63,753,4,0.204
"21771","Malawi","Africa",2022-01-02,712848,3.63,238,3,0.153
"21772","Malawi","Africa",2022-01-03,712958,3.63,229,7,0.356
"21773","Malawi","Africa",2022-01-04,717180,3.65,506,8,0.407
"21774","Malawi","Africa",2022-01-05,719941,3.66,828,9,0.458
"21775","Malawi","Africa",2022-01-06,732128,3.73,776,5,0.254
"21776","Malawi","Africa",2022-01-07,735555,3.74,677,7,0.356
"21777","Malawi","Africa",2022-01-08,739078,3.76,631,4,0.204
"21778","Malawi","Africa",2022-01-09,740970,3.77,274,2,0.102
"21779","Malawi","Africa",2022-01-11,748097,3.81,598,7,0.356
"21780","Malawi","Africa",2022-01-13,755188,3.84,476,8,0.407
"21781","Malawi","Africa",2022-01-14,756287,3.85,372,8,0.407
"21782","Malawi","Africa",2022-01-15,758006,3.86,244,6,0.305
"21783","Malawi","Africa",2022-01-16,759160,3.86,213,7,0.356
"21784","Malawi","Africa",2022-01-18,760242,3.87,183,6,0.305
"21785","Malawi","Africa",2022-01-20,763510,3.89,184,11,0.56
"21786","Malawi","Africa",2022-01-21,765627,3.9,162,5,0.254
"21787","Malawi","Africa",2022-01-22,767705,3.91,200,12,0.611
"21788","Malawi","Africa",2022-01-23,767974,3.91,58,4,0.204
"21789","Malawi","Africa",2022-01-24,768216,3.91,104,5,0.254
"21790","Malawi","Africa",2022-01-25,768585,3.91,86,6,0.305
"21791","Malawi","Africa",2022-01-26,769430,3.92,92,3,0.153
"21792","Malawi","Africa",2022-01-27,770412,3.92,119,7,0.356
"21793","Malawi","Africa",2022-01-28,771555,3.93,85,9,0.458
"21794","Malawi","Africa",2022-01-29,772809,3.93,80,4,0.204
"21795","Malawi","Africa",2022-01-31,775730,3.95,55,3,0.153
"21796","Malawi","Africa",2022-02-01,776360,3.95,97,2,0.102
"21797","Malawi","Africa",2022-02-02,777476,3.96,60,1,0.051
"21798","Malawi","Africa",2022-02-03,778458,3.96,61,1,0.051
"21799","Malawi","Africa",2022-02-04,779145,3.97,45,2,0.102
"21800","Malawi","Africa",2022-02-05,779845,3.97,57,3,0.153
"21801","Malawi","Africa",2022-02-07,781244,3.98,31,2,0.102
"21802","Malawi","Africa",2022-02-08,782066,3.98,32,2,0.102
"21803","Malawi","Africa",2022-02-09,783165,3.99,39,5,0.254
"21804","Malawi","Africa",2022-02-11,784997,4,38,5,0.254
"21805","Malawi","Africa",2022-02-12,786184,4,35,3,0.153
"21806","Malawi","Africa",2022-02-14,788297,4.01,8,2,0.102
"21807","Malawi","Africa",2022-02-15,798798,4.07,32,1,0.051
"21808","Malawi","Africa",2022-02-17,798800,4.07,28,1,0.051
"21809","Malawi","Africa",2022-02-18,798802,4.07,45,2,0.102
"21810","Malawi","Africa",2022-02-19,798811,4.07,26,3,0.153
"21811","Malawi","Africa",2022-02-20,798825,4.07,14,1,0.051
"21812","Malawi","Africa",2022-02-21,798827,4.07,9,0,0
"21813","Malawi","Africa",2022-02-23,802147,4.08,19,1,0.051
"21814","Malawi","Africa",2022-02-25,803474,4.09,19,0,0
"21815","Malawi","Africa",2022-02-26,803541,4.09,19,1,0.051
"21816","Malawi","Africa",2022-02-27,811786,4.13,14,2,0.102
"21817","Malawi","Africa",2022-03-13,861888,4.39,4,3,0.153
"21818","Malawi","Africa",2022-04-26,908688,4.62,5,0,0
"21819","Malaysia","Asia",2021-02-24,3,0,3545,12,0.366
"21820","Malaysia","Asia",2021-02-25,5,0,1924,13,0.397
"21821","Malaysia","Asia",2021-02-26,8,0,2253,10,0.305
"21822","Malaysia","Asia",2021-02-27,14,0,2364,10,0.305
"21823","Malaysia","Asia",2021-02-28,19,0,2437,9,0.275
"21824","Malaysia","Asia",2021-03-01,25,0,1828,5,0.153
"21825","Malaysia","Asia",2021-03-02,30,0,1555,6,0.183
"21826","Malaysia","Asia",2021-03-03,36,0,1745,7,0.214
"21827","Malaysia","Asia",2021-03-04,51,0,2063,5,0.153
"21828","Malaysia","Asia",2021-03-05,57,0,2154,6,0.183
"21829","Malaysia","Asia",2021-03-06,60,0,1680,7,0.214
"21830","Malaysia","Asia",2021-03-07,66,0,1683,3,0.092
"21831","Malaysia","Asia",2021-03-08,80,0,1529,8,0.244
"21832","Malaysia","Asia",2021-03-09,142,0,1280,9,0.275
"21833","Malaysia","Asia",2021-03-10,153,0,1448,5,0.153
"21834","Malaysia","Asia",2021-03-11,161,0,1647,9,0.275
"21835","Malaysia","Asia",2021-03-12,170,0,1575,3,0.092
"21836","Malaysia","Asia",2021-03-13,172,0,1470,3,0.092
"21837","Malaysia","Asia",2021-03-14,176,0,1354,4,0.122
"21838","Malaysia","Asia",2021-03-15,179,0,1208,3,0.092
"21839","Malaysia","Asia",2021-03-16,185,0,1063,5,0.153
"21840","Malaysia","Asia",2021-03-17,248,0,1219,2,0.061
"21841","Malaysia","Asia",2021-03-18,1046,0,1213,3,0.092
"21842","Malaysia","Asia",2021-03-19,4880,0.01,1576,2,0.061
"21843","Malaysia","Asia",2021-03-20,10984,0.03,1671,4,0.122
"21844","Malaysia","Asia",2021-03-21,16833,0.05,1327,4,0.122
"21845","Malaysia","Asia",2021-03-22,31412,0.1,1116,5,0.153
"21846","Malaysia","Asia",2021-03-23,52287,0.16,1384,1,0.031
"21847","Malaysia","Asia",2021-03-24,75112,0.23,1268,2,0.061
"21848","Malaysia","Asia",2021-03-25,94482,0.29,1360,2,0.061
"21849","Malaysia","Asia",2021-03-26,107294,0.33,1275,1,0.031
"21850","Malaysia","Asia",2021-03-27,121734,0.37,1199,2,0.061
"21851","Malaysia","Asia",2021-03-28,134664,0.41,1302,4,0.122
"21852","Malaysia","Asia",2021-03-29,162043,0.49,941,5,0.153
"21853","Malaysia","Asia",2021-03-30,191451,0.58,1133,4,0.122
"21854","Malaysia","Asia",2021-03-31,218975,0.67,1482,8,0.244
"21855","Malaysia","Asia",2021-04-01,245536,0.75,1178,6,0.183
"21856","Malaysia","Asia",2021-04-02,268440,0.82,1294,5,0.153
"21857","Malaysia","Asia",2021-04-03,283186,0.86,1638,3,0.092
"21858","Malaysia","Asia",2021-04-04,292347,0.89,1349,2,0.061
"21859","Malaysia","Asia",2021-04-05,311858,0.95,1070,7,0.214
"21860","Malaysia","Asia",2021-04-06,333564,1.02,1300,5,0.153
"21861","Malaysia","Asia",2021-04-07,351886,1.07,1139,4,0.122
"21862","Malaysia","Asia",2021-04-08,366697,1.12,1285,4,0.122
"21863","Malaysia","Asia",2021-04-09,381090,1.16,1854,5,0.153
"21864","Malaysia","Asia",2021-04-10,391159,1.19,1510,8,0.244
"21865","Malaysia","Asia",2021-04-11,401877,1.23,1739,8,0.244
"21866","Malaysia","Asia",2021-04-12,415837,1.27,1317,4,0.122
"21867","Malaysia","Asia",2021-04-13,423537,1.29,1767,12,0.366
"21868","Malaysia","Asia",2021-04-14,431286,1.32,1889,8,0.244
"21869","Malaysia","Asia",2021-04-15,440454,1.34,2148,10,0.305
"21870","Malaysia","Asia",2021-04-16,444376,1.36,2551,2,0.061
"21871","Malaysia","Asia",2021-04-17,445489,1.36,2331,5,0.153
"21872","Malaysia","Asia",2021-04-18,449255,1.37,2195,8,0.244
"21873","Malaysia","Asia",2021-04-19,457745,1.4,2078,8,0.244
"21874","Malaysia","Asia",2021-04-20,469037,1.43,2341,3,0.092
"21875","Malaysia","Asia",2021-04-21,480912,1.47,2340,11,0.336
"21876","Malaysia","Asia",2021-04-22,496101,1.51,2875,7,0.214
"21877","Malaysia","Asia",2021-04-23,502794,1.53,2847,8,0.244
"21878","Malaysia","Asia",2021-04-24,506285,1.54,2717,11,0.336
"21879","Malaysia","Asia",2021-04-25,512019,1.56,2690,10,0.305
"21880","Malaysia","Asia",2021-04-26,520962,1.59,2776,13,0.397
"21881","Malaysia","Asia",2021-04-27,532842,1.63,2733,13,0.397
"21882","Malaysia","Asia",2021-04-28,546079,1.67,3142,15,0.458
"21883","Malaysia","Asia",2021-04-29,552145,1.68,3332,15,0.458
"21884","Malaysia","Asia",2021-04-30,561064,1.71,3788,14,0.427
"21885","Malaysia","Asia",2021-05-01,563634,1.72,2881,15,0.458
"21886","Malaysia","Asia",2021-05-02,571758,1.74,3418,12,0.366
"21887","Malaysia","Asia",2021-05-03,598505,1.83,2500,18,0.549
"21888","Malaysia","Asia",2021-05-04,618208,1.89,3120,23,0.702
"21889","Malaysia","Asia",2021-05-05,641117,1.96,3744,17,0.519
"21890","Malaysia","Asia",2021-05-06,659906,2.01,3551,19,0.58
"21891","Malaysia","Asia",2021-05-07,675397,2.06,4498,22,0.671
"21892","Malaysia","Asia",2021-05-08,683842,2.09,4519,25,0.763
"21893","Malaysia","Asia",2021-05-09,690449,2.11,3733,26,0.793
"21894","Malaysia","Asia",2021-05-10,715322,2.18,3807,17,0.519
"21895","Malaysia","Asia",2021-05-11,733784,2.24,3973,22,0.671
"21896","Malaysia","Asia",2021-05-12,741614,2.26,4765,39,1.19
"21897","Malaysia","Asia",2021-05-13,741624,2.26,4855,27,0.824
"21898","Malaysia","Asia",2021-05-14,741633,2.26,4113,34,1.037
"21899","Malaysia","Asia",2021-05-15,742237,2.26,4140,44,1.342
"21900","Malaysia","Asia",2021-05-16,742571,2.27,3780,36,1.098
"21901","Malaysia","Asia",2021-05-17,770785,2.35,4446,45,1.373
"21902","Malaysia","Asia",2021-05-18,803187,2.45,4865,47,1.434
"21903","Malaysia","Asia",2021-05-19,837339,2.55,6075,46,1.403
"21904","Malaysia","Asia",2021-05-20,859345,2.62,6806,59,1.8
"21905","Malaysia","Asia",2021-05-21,878252,2.68,6493,50,1.525
"21906","Malaysia","Asia",2021-05-22,881620,2.69,6320,50,1.525
"21907","Malaysia","Asia",2021-05-23,890045,2.72,6976,49,1.495
"21908","Malaysia","Asia",2021-05-24,916195,2.8,6509,61,1.861
"21909","Malaysia","Asia",2021-05-25,946992,2.89,7289,60,1.831
"21910","Malaysia","Asia",2021-05-26,948902,2.9,7478,63,1.922
"21911","Malaysia","Asia",2021-05-27,998573,3.05,7857,59,1.8
"21912","Malaysia","Asia",2021-05-28,1026169,3.13,8290,61,1.861
"21913","Malaysia","Asia",2021-05-29,1041249,3.18,9020,98,2.99
"21914","Malaysia","Asia",2021-05-30,1065690,3.25,6999,79,2.41
"21915","Malaysia","Asia",2021-05-31,1094414,3.34,6824,67,2.044
"21916","Malaysia","Asia",2021-06-01,1118883,3.41,7105,71,2.166
"21917","Malaysia","Asia",2021-06-02,1128786,3.44,7703,126,3.844
"21918","Malaysia","Asia",2021-06-03,1136668,3.47,8209,103,3.143
"21919","Malaysia","Asia",2021-06-04,1141655,3.48,7748,86,2.624
"21920","Malaysia","Asia",2021-06-05,1143057,3.49,7452,109,3.326
"21921","Malaysia","Asia",2021-06-06,1144676,3.49,6241,87,2.654
"21922","Malaysia","Asia",2021-06-07,1149782,3.51,5271,82,2.502
"21923","Malaysia","Asia",2021-06-08,1196216,3.65,5566,76,2.319
"21924","Malaysia","Asia",2021-06-09,1237027,3.77,6239,75,2.288
"21925","Malaysia","Asia",2021-06-10,1284533,3.92,5671,73,2.227
"21926","Malaysia","Asia",2021-06-11,1314830,4.01,6849,84,2.563
"21927","Malaysia","Asia",2021-06-12,1349032,4.12,5793,76,2.319
"21928","Malaysia","Asia",2021-06-13,1376053,4.2,5304,64,1.953
"21929","Malaysia","Asia",2021-06-14,1432014,4.37,4949,60,1.831
"21930","Malaysia","Asia",2021-06-15,1488278,4.54,5419,101,3.082
"21931","Malaysia","Asia",2021-06-16,1496576,4.57,5150,73,2.227
"21932","Malaysia","Asia",2021-06-17,1541027,4.7,5738,60,1.831
"21933","Malaysia","Asia",2021-06-18,1573805,4.8,6440,74,2.258
"21934","Malaysia","Asia",2021-06-19,1610152,4.91,5911,72,2.197
"21935","Malaysia","Asia",2021-06-20,1634402,4.99,5293,60,1.831
"21936","Malaysia","Asia",2021-06-21,1689191,5.15,4611,69,2.105
"21937","Malaysia","Asia",2021-06-22,1750262,5.34,4743,77,2.349
"21938","Malaysia","Asia",2021-06-23,1830446,5.58,5244,83,2.532
"21939","Malaysia","Asia",2021-06-24,1925294,5.87,5841,84,2.563
"21940","Malaysia","Asia",2021-06-25,1993609,6.08,5812,82,2.502
"21941","Malaysia","Asia",2021-06-26,2050012,6.25,5803,81,2.471
"21942","Malaysia","Asia",2021-06-27,2116253,6.46,5586,60,1.831
"21943","Malaysia","Asia",2021-06-28,2159920,6.59,5218,57,1.739
"21944","Malaysia","Asia",2021-06-29,2245456,6.85,6437,107,3.265
"21945","Malaysia","Asia",2021-06-30,2342299,7.15,6276,62,1.892
"21946","Malaysia","Asia",2021-07-01,2428909,7.41,6988,84,2.563
"21947","Malaysia","Asia",2021-07-02,2499638,7.63,6982,73,2.227
"21948","Malaysia","Asia",2021-07-03,2579062,7.87,6658,107,3.265
"21949","Malaysia","Asia",2021-07-04,2659921,8.12,6045,63,1.922
"21950","Malaysia","Asia",2021-07-05,2781406,8.49,6387,77,2.349
"21951","Malaysia","Asia",2021-07-06,2920723,8.91,7654,103,3.143
"21952","Malaysia","Asia",2021-07-07,3097325,9.45,7097,91,2.776
"21953","Malaysia","Asia",2021-07-08,3257967,9.94,8868,135,4.119
"21954","Malaysia","Asia",2021-07-09,3387807,10.34,9180,77,2.349
"21955","Malaysia","Asia",2021-07-10,3504570,10.69,9353,87,2.654
"21956","Malaysia","Asia",2021-07-11,3607997,11.01,9105,90,2.746
"21957","Malaysia","Asia",2021-07-12,3770519,11.5,8574,103,3.143
"21958","Malaysia","Asia",2021-07-13,3941949,12.03,11079,125,3.814
"21959","Malaysia","Asia",2021-07-14,4106012,12.53,11618,118,3.6
"21960","Malaysia","Asia",2021-07-15,4267342,13.02,13215,110,3.356
"21961","Malaysia","Asia",2021-07-16,4401576,13.43,12541,115,3.509
"21962","Malaysia","Asia",2021-07-17,4533808,13.83,12528,138,4.21
"21963","Malaysia","Asia",2021-07-18,4637948,14.15,10710,153,4.668
"21964","Malaysia","Asia",2021-07-19,4792531,14.62,10972,129,3.936
"21965","Malaysia","Asia",2021-07-20,4896010,14.94,12366,93,2.837
"21966","Malaysia","Asia",2021-07-21,5066530,15.46,11985,199,6.071
"21967","Malaysia","Asia",2021-07-22,5243390,16,13034,134,4.088
"21968","Malaysia","Asia",2021-07-23,5407988,16.5,15573,144,4.393
"21969","Malaysia","Asia",2021-07-24,5545622,16.92,15902,184,5.614
"21970","Malaysia","Asia",2021-07-25,5670688,17.3,17045,92,2.807
"21971","Malaysia","Asia",2021-07-26,5866363,17.9,14516,207,6.316
"21972","Malaysia","Asia",2021-07-27,6072288,18.53,16117,207,6.316
"21973","Malaysia","Asia",2021-07-28,6279530,19.16,17405,143,4.363
"21974","Malaysia","Asia",2021-07-29,6498167,19.83,17170,174,5.309
"21975","Malaysia","Asia",2021-07-30,6701220,20.45,16840,134,4.088
"21976","Malaysia","Asia",2021-07-31,6908844,21.08,17786,165,5.034
"21977","Malaysia","Asia",2021-08-01,7094445,21.65,17150,160,4.882
"21978","Malaysia","Asia",2021-08-02,7346650,22.41,15764,219,6.682
"21979","Malaysia","Asia",2021-08-03,7597659,23.18,17105,195,5.949
"21980","Malaysia","Asia",2021-08-04,7871137,24.01,19819,257,7.841
"21981","Malaysia","Asia",2021-08-05,8174109,24.94,20596,164,5.004
"21982","Malaysia","Asia",2021-08-06,8440058,25.75,20889,160,4.882
"21983","Malaysia","Asia",2021-08-07,8687336,26.51,19257,210,6.407
"21984","Malaysia","Asia",2021-08-08,8927034,27.24,18688,360,10.984
"21985","Malaysia","Asia",2021-08-09,9211767,28.11,17236,212,6.468
"21986","Malaysia","Asia",2021-08-10,9413525,28.72,19991,201,6.132
"21987","Malaysia","Asia",2021-08-11,9688250,29.56,20780,211,6.438
"21988","Malaysia","Asia",2021-08-12,10022252,30.58,21668,318,9.702
"21989","Malaysia","Asia",2021-08-13,10333565,31.53,21468,277,8.451
"21990","Malaysia","Asia",2021-08-14,10623287,32.41,20670,260,7.933
"21991","Malaysia","Asia",2021-08-15,10905084,33.27,20546,282,8.604
"21992","Malaysia","Asia",2021-08-16,11240391,34.29,19740,274,8.36
"21993","Malaysia","Asia",2021-08-17,11590623,35.36,19631,293,8.939
"21994","Malaysia","Asia",2021-08-18,11955462,36.48,22242,225,6.865
"21995","Malaysia","Asia",2021-08-19,12307517,37.55,22948,178,5.431
"21996","Malaysia","Asia",2021-08-20,12649106,38.59,23564,233,7.109
"21997","Malaysia","Asia",2021-08-21,12975018,39.59,22262,223,6.804
"21998","Malaysia","Asia",2021-08-22,13289571,40.55,19807,232,7.078
"21999","Malaysia","Asia",2021-08-23,13546119,41.33,17672,174,5.309
"22000","Malaysia","Asia",2021-08-24,13822803,42.17,20837,211,6.438
"22001","Malaysia","Asia",2021-08-25,14098171,43.01,22642,265,8.085
"22002","Malaysia","Asia",2021-08-26,14365291,43.83,24599,393,11.99
"22003","Malaysia","Asia",2021-08-27,14583522,44.49,22070,339,10.343
"22004","Malaysia","Asia",2021-08-28,14794073,45.14,22597,252,7.689
"22005","Malaysia","Asia",2021-08-29,14972110,45.68,20579,285,8.695
"22006","Malaysia","Asia",2021-08-30,15168057,46.28,19268,295,9
"22007","Malaysia","Asia",2021-08-31,15326346,46.76,20897,282,8.604
"22008","Malaysia","Asia",2021-09-01,15555645,47.46,18762,278,8.482
"22009","Malaysia","Asia",2021-09-02,15763296,48.09,20988,249,7.597
"22010","Malaysia","Asia",2021-09-03,15965579,48.71,19378,330,10.068
"22011","Malaysia","Asia",2021-09-04,16153743,49.28,19057,362,11.045
"22012","Malaysia","Asia",2021-09-05,16324818,49.81,20396,336,10.251
"22013","Malaysia","Asia",2021-09-06,16524883,50.42,17352,272,8.299
"22014","Malaysia","Asia",2021-09-07,16732387,51.05,18547,311,9.489
"22015","Malaysia","Asia",2021-09-08,16945621,51.7,19733,362,11.045
"22016","Malaysia","Asia",2021-09-09,17153610,52.34,19307,322,9.824
"22017","Malaysia","Asia",2021-09-10,17351549,52.94,21176,341,10.404
"22018","Malaysia","Asia",2021-09-11,17541314,53.52,19550,592,18.062
"22019","Malaysia","Asia",2021-09-12,17708182,54.03,19198,292,8.909
"22020","Malaysia","Asia",2021-09-13,17881463,54.56,16073,413,12.601
"22021","Malaysia","Asia",2021-09-14,18071044,55.13,15669,463,14.126
"22022","Malaysia","Asia",2021-09-15,18270407,55.74,19495,422,12.875
"22023","Malaysia","Asia",2021-09-16,18424784,56.21,18815,346,10.556
"22024","Malaysia","Asia",2021-09-17,18607025,56.77,17577,388,11.838
"22025","Malaysia","Asia",2021-09-18,18783219,57.31,15549,324,9.885
"22026","Malaysia","Asia",2021-09-19,18955604,57.83,14954,376,11.472
"22027","Malaysia","Asia",2021-09-20,19166828,58.48,14345,301,9.183
"22028","Malaysia","Asia",2021-09-21,19315196,58.93,15759,334,10.19
"22029","Malaysia","Asia",2021-09-22,19529874,59.59,14990,487,14.858
"22030","Malaysia","Asia",2021-09-23,19738664,60.22,13754,116,3.539
"22031","Malaysia","Asia",2021-09-24,19907478,60.74,14554,250,7.627
"22032","Malaysia","Asia",2021-09-25,20065743,61.22,13899,228,6.956
"22033","Malaysia","Asia",2021-09-26,20228211,61.72,13104,278,8.482
"22034","Malaysia","Asia",2021-09-27,20390208,62.21,10959,258,7.872
"22035","Malaysia","Asia",2021-09-28,20560744,62.73,11332,240,7.322
"22036","Malaysia","Asia",2021-09-29,20719375,63.21,12434,208,6.346
"22037","Malaysia","Asia",2021-09-30,20891641,63.74,12735,192,5.858
"22038","Malaysia","Asia",2021-10-01,21035101,64.18,11889,121,3.692
"22039","Malaysia","Asia",2021-10-02,21166272,64.58,10915,109,3.326
"22040","Malaysia","Asia",2021-10-03,21285180,64.94,9066,118,3.6
"22041","Malaysia","Asia",2021-10-04,21391839,65.27,8075,76,2.319
"22042","Malaysia","Asia",2021-10-05,21500661,65.6,8817,117,3.57
"22043","Malaysia","Asia",2021-10-06,21604680,65.92,9380,105,3.204
"22044","Malaysia","Asia",2021-10-07,21699832,66.21,9890,132,4.027
"22045","Malaysia","Asia",2021-10-08,21808007,66.54,9751,78,2.38
"22046","Malaysia","Asia",2021-10-09,21918780,66.87,8743,74,2.258
"22047","Malaysia","Asia",2021-10-10,22022996,67.19,7373,64,1.953
"22048","Malaysia","Asia",2021-10-11,22165332,67.63,6709,93,2.837
"22049","Malaysia","Asia",2021-10-12,22325409,68.11,7276,103,3.143
"22050","Malaysia","Asia",2021-10-13,22487935,68.61,7950,68,2.075
"22051","Malaysia","Asia",2021-10-14,22659112,69.13,8084,88,2.685
"22052","Malaysia","Asia",2021-10-15,22797485,69.56,7420,89,2.715
"22053","Malaysia","Asia",2021-10-16,22915657,69.92,7509,88,2.685
"22054","Malaysia","Asia",2021-10-17,23038596,70.29,6145,63,1.922
"22055","Malaysia","Asia",2021-10-18,23213465,70.82,5434,72,2.197
"22056","Malaysia","Asia",2021-10-19,23336920,71.2,5745,69,2.105
"22057","Malaysia","Asia",2021-10-20,23557669,71.87,5516,76,2.319
"22058","Malaysia","Asia",2021-10-21,23752156,72.47,6210,96,2.929
"22059","Malaysia","Asia",2021-10-22,23872249,72.83,6630,78,2.38
"22060","Malaysia","Asia",2021-10-23,23973018,73.14,5828,42,1.281
"22061","Malaysia","Asia",2021-10-24,24085181,73.48,5666,46,1.403
"22062","Malaysia","Asia",2021-10-25,24231990,73.93,4782,92,2.807
"22063","Malaysia","Asia",2021-10-26,24373839,74.36,5726,84,2.563
"22064","Malaysia","Asia",2021-10-27,24502390,74.76,6148,98,2.99
"22065","Malaysia","Asia",2021-10-28,24623265,75.13,6377,95,2.898
"22066","Malaysia","Asia",2021-10-29,24707765,75.38,6060,63,1.922
"22067","Malaysia","Asia",2021-10-30,24759698,75.54,5854,44,1.342
"22068","Malaysia","Asia",2021-10-31,24803746,75.68,4979,36,1.098
"22069","Malaysia","Asia",2021-11-01,24862158,75.85,4626,63,1.922
"22070","Malaysia","Asia",2021-11-02,24921292,76.03,5071,70,2.136
"22071","Malaysia","Asia",2021-11-03,24966449,76.17,5291,46,1.403
"22072","Malaysia","Asia",2021-11-04,24986125,76.23,5713,64,1.953
"22073","Malaysia","Asia",2021-11-05,25018113,76.33,4922,47,1.434
"22074","Malaysia","Asia",2021-11-06,25032169,76.37,4701,54,1.648
"22075","Malaysia","Asia",2021-11-07,25046996,76.42,4343,35,1.068
"22076","Malaysia","Asia",2021-11-08,25092840,76.56,4543,58,1.77
"22077","Malaysia","Asia",2021-11-09,25124741,76.66,6321,78,2.38
"22078","Malaysia","Asia",2021-11-10,25164796,76.78,5325,59,1.8
"22079","Malaysia","Asia",2021-11-11,25210095,76.92,6323,49,1.495
"22080","Malaysia","Asia",2021-11-12,25245168,77.02,6517,41,1.251
"22081","Malaysia","Asia",2021-11-13,25261841,77.07,5809,55,1.678
"22082","Malaysia","Asia",2021-11-14,25273421,77.11,5162,45,1.373
"22083","Malaysia","Asia",2021-11-15,25301137,77.19,5143,53,1.617
"22084","Malaysia","Asia",2021-11-16,25328037,77.28,5413,40,1.22
"22085","Malaysia","Asia",2021-11-17,25349573,77.34,6288,68,2.075
"22086","Malaysia","Asia",2021-11-18,25371380,77.41,6380,55,1.678
"22087","Malaysia","Asia",2021-11-19,25389370,77.46,6355,45,1.373
"22088","Malaysia","Asia",2021-11-20,25396046,77.48,5859,41,1.251
"22089","Malaysia","Asia",2021-11-21,25401320,77.5,4854,24,0.732
"22090","Malaysia","Asia",2021-11-22,25413816,77.54,4885,61,1.861
"22091","Malaysia","Asia",2021-11-23,25424949,77.57,5594,47,1.434
"22092","Malaysia","Asia",2021-11-24,25434044,77.6,5755,37,1.129
